,Start,End,Speaker,Text
314,0:15:38,0:15:40,SPEAKER 2, Yeah.  That's fair enough. 
315,0:15:40,0:15:42,SPEAKER 3," We're not not talking to Durs, Matt.  Because it's good. "
316,0:15:42,0:15:48,SPEAKER 1, Durs is so fucking mad all the time now.  He's just kind of hangs out in weird spots that he doesn't hang out in anymore. 
317,0:15:48,0:15:56,SPEAKER 2," I didn't realize cats get like that.  I thought like when a cat's older than like a baby-ass cat asked, it would just kind of be like,  all right, well, I'm your fucking dad now. "
318,0:15:56,0:15:58,SPEAKER 1, Yeah. 
319,0:15:58,0:16:02,SPEAKER 2, And so this is how this goes.  And I'm gonna meow at you when you're near my food and you're not gonna eat it anymore.  But we're chill. 
320,0:16:02,0:16:06,SPEAKER 3," I think Durs is like three or four though.  So Durs is like, I'm still baby. "
321,0:16:06,0:16:10,SPEAKER 2," Yeah, but in cat ears, that's like what?  Like four million or like whatever. "
322,0:16:10,0:16:12,SPEAKER 3, I don't think there's a lot for audio people. 
323,0:16:12,0:16:28,SPEAKER 4," We have this, we have this carrier in front of us, right?  That's what the cat is in right now.  And cutie was just having new cat hanging out in the carrier downstairs last night.  And Durs straight up just climbs into the carrier and eats all of his food no way. "
324,0:16:28,0:16:28,SPEAKER 1, Yeah. 
325,0:16:28,0:16:30,SPEAKER 2, It's so money.  It was pretty alpha. 
326,0:16:30,0:16:32,SPEAKER 3, Nick has some insane pictures. 
327,0:16:32,0:16:40,SPEAKER 2," Oh, dude.  I'm gonna, I'll get this over to zipper.  I took this insane.  Oh, I can put it.  Well, it would just be like a 10 second clip.  Sure.  Without any audio, but. "
328,0:16:40,0:16:44,SPEAKER 1, You know what you do?  We record a voiceover like Wombo combo or something like hype while he's doing it. 
329,0:16:44,0:16:46,SPEAKER 3, Like what is stealing the food? 
330,0:16:46,0:16:54,SPEAKER 2," Yeah.  Dude, it's actually the picture.  The picture is like a painting.  It's beautiful.  I'm gonna send it to zipper. "
331,0:16:54,0:17:00,SPEAKER 1," I was a man.  I was thinking.  Oh, what is it?  He just meowed it down.  He's a damn meow in the world. "
332,0:17:00,0:17:02,SPEAKER 2, I wish they could hear that. 
333,0:17:02,0:17:04,SPEAKER 4, She barely does that too.  She's pretty quiet mostly.  Cats are good at it. 
334,0:17:04,0:17:08,SPEAKER 3, I figure I should have gotten this fucking years ago.  We're like crap.  It's crap. 
335,0:17:08,0:17:10,SPEAKER 2, It's crap. 
336,0:17:10,0:17:12,SPEAKER 4, You were the only person who is against this the whole time.  I was against it. 
337,0:17:12,0:17:16,SPEAKER 3," In the moment it came out, turns out cats are great for content. "
338,0:17:16,0:17:32,SPEAKER 1," This is why I can't fucking trust what you use.  Which is annoying.  Every time I go to Ludwig, it's like about content or it's about like YouTube or something.  And it's like he is the authority.  He knows so much.  But you ask him something.  He's like, I don't know.  I was like, why is this person not as successful?  He's like, I don't know. "
339,0:17:32,0:17:34,SPEAKER 2, I think it's a good thing to say. 
340,0:17:34,0:17:34,SPEAKER 3, I don't know. 
341,0:17:34,0:17:52,SPEAKER 1," But also you'll say something definitively.  And you'll be like, Ludwig, I think this is a good idea.  No, that's stupid.  And then you'll see someone else do it.  And you'll be like, yeah, it's Pog, we need to do that.  And it's so fucking annoying.  Yeah.  Oh my God.  That is so funny. "
342,0:17:52,0:18:08,SPEAKER 2," Yeah, this is like one of the most beautiful photos.  Oh my God.  They sound potato.  They sat like, you know how long it takes the cat to eat like a whole bowl of food.  Yeah.  But they eat so little.  They sat like that the entire time.  And I filmed the entire two and a half minutes. "
343,0:18:08,0:18:08,SPEAKER 3, Shoots is watching the whole time. 
344,0:18:08,0:18:10,SPEAKER 1, That's so funny. 
345,0:18:10,0:18:16,SPEAKER 2, Maybe it's a funny intro if I just speed it up.  And it's two and a half minutes and ten seconds.  It's just all the food. 
346,0:18:16,0:18:16,SPEAKER 1, Yeah. 
347,0:18:16,0:18:18,SPEAKER 2, That'd be good.  Yeah. 
348,0:18:18,0:18:22,SPEAKER 3, Like I make my grab noises.  We get directors commentary from doors. 
349,0:18:22,0:18:22,SPEAKER 2, Oh man. 
350,0:18:22,0:18:32,SPEAKER 3, Yeah.  I just found out that it's broke.  I didn't realize how good it would be.  Like I knew Schlatt had a cat who was good for content.  But I was sitting at 28K viewers today playing marbles just picking a cat name. 
351,0:18:32,0:18:32,SPEAKER 1, For cat. 
352,0:18:32,0:18:38,SPEAKER 3, For cat.  For like four hours.  And then I posted a tweet with picture of cat.  50K likes. 
353,0:18:38,0:18:46,SPEAKER 1, Yeah.  I posted just now on the yard Twitter audio listeners are going to be pissed.  And it's popping off.  And it's just the cat.  Thousand likes already. 
354,0:18:46,0:18:50,SPEAKER 2, You're like a guy in 2008.  Like dude pictures of cats are doing so good.  Yeah. 
355,0:18:50,0:18:54,SPEAKER 3, I thought it was done.  I thought it was done.  Like I thought that was like. 
356,0:18:54,0:19:00,SPEAKER 1, They like talked.  But we like swapped the S's for Z's.  They're like stupid sounding.  Because they're like L again.  But we make them look stupid. 
357,0:19:00,0:19:02,SPEAKER 3, They're like Borgers. 
358,0:19:02,0:19:08,SPEAKER 1," Yes.  You actually are just like me.  Because you'll have such a veyment opinion of something.  And then you'll experience it.  And you'll be like, ah, I was wrong. "
359,0:19:08,0:19:12,SPEAKER 3," Well, I didn't want the cat because I didn't want a fucking cat. "
360,0:19:12,0:19:12,SPEAKER 1, And that is true. 
361,0:19:12,0:19:16,SPEAKER 3, And also my valid concern to one was that the cat would love you guys. 
362,0:19:16,0:19:18,SPEAKER 1, Right. 
363,0:19:18,0:19:18,SPEAKER 3," Which, don't want that. "
364,0:19:18,0:19:20,SPEAKER 2, Why not? 
365,0:19:20,0:19:20,SPEAKER 3, Because I want to tell of me. 
366,0:19:20,0:19:22,SPEAKER 2, You don't think it's possible of doing both. 
367,0:19:22,0:19:24,SPEAKER 1, No. 
368,0:19:24,0:19:26,SPEAKER 3," Why do you, there's such a word?  It's too charming. "
369,0:19:26,0:19:28,SPEAKER 1," Dude, Durs hates Aiden now.  And we hate him now too because of the hair. "
370,0:19:28,0:19:32,SPEAKER 2, Were you not afraid when you started this podcast  that all your fans would love us instead of you? 
371,0:19:32,0:19:34,SPEAKER 1," No.  Oh, you were confident, huh? "
372,0:19:34,0:19:40,SPEAKER 3," I'm okay with they love you.  But I want the cats to love me.  Like if they all love you and don't love me,  I'm like whatever, I'm down. "
373,0:19:40,0:19:44,SPEAKER 1, So a trolley problem.  It's the cat.  And then all one million of your fans. 
374,0:19:44,0:19:44,SPEAKER 2, Yeah. 
375,0:19:44,0:19:48,SPEAKER 1, And the troll just fucking flies through them all. 
376,0:19:48,0:19:50,SPEAKER 3, You're here a million times. 
377,0:19:50,0:19:52,SPEAKER 1, Yeah.  I'm down.  It's a good train. 
378,0:19:52,0:19:54,SPEAKER 2, It's a good story. 
379,0:19:54,0:19:58,SPEAKER 3, But if I'm lying down watching anime deaths  in the cat is on Aiman and not me.  I'm necking myself next day. 
380,0:19:58,0:20:00,SPEAKER 1, Yeah.  Uh-huh. 
381,0:20:00,0:20:02,SPEAKER 3, Wow. 
382,0:20:02,0:20:04,SPEAKER 1, That's where I'm at.  You're vulnerable. 
383,0:20:04,0:20:04,SPEAKER 3, Uh-huh. 
384,0:20:04,0:20:06,SPEAKER 1, It should be two. 
385,0:20:06,0:20:08,SPEAKER 3, The problem two I had was that Durs would be said. 
386,0:20:08,0:20:10,SPEAKER 1, Why? 
387,0:20:10,0:20:10,SPEAKER 2, Fuck Durs. 
388,0:20:10,0:20:12,SPEAKER 1," Oh, see? "
389,0:20:12,0:20:12,SPEAKER 3, Because there's a new cat. 
390,0:20:12,0:20:20,SPEAKER 1," Durs is sad.  No.  That is happening.  Yeah, but he's being annoying.  So it's like he's being sad in the same way  like Aiman's sad when you, you know,  telling me can't fucking get there. "
391,0:20:20,0:20:22,SPEAKER 2, Wow. 
392,0:20:22,0:20:22,SPEAKER 3, Three women in one night. 
393,0:20:22,0:20:28,SPEAKER 1, I was going to try to say something else.  What I.  He didn't want to do that. 
394,0:20:28,0:20:30,SPEAKER 3," And then I was like, I need to be a dog. "
395,0:20:30,0:20:32,SPEAKER 1," That's what he was right here, baby.  Yeah.  Oh, worried. "
396,0:20:32,0:20:34,SPEAKER 3, Like jiggly. 
397,0:20:34,0:20:36,SPEAKER 2, It's the balls of the apple.  That's the apple right there. 
398,0:20:36,0:20:40,SPEAKER 1," I'm like, hey, the balls don't fall far from the cock, hey.  That's true. "
399,0:20:40,0:20:44,SPEAKER 2, They say that.  That's what- 
400,0:20:44,0:20:44,SPEAKER 1, That's what my coach used to say. 
401,0:20:44,0:20:46,SPEAKER 3, That's what coach what sport. 
402,0:20:46,0:20:48,SPEAKER 1," Oh, you know, sports.  Yeah, he was. "
403,0:20:48,0:20:50,SPEAKER 3, Sure. 
404,0:20:50,0:20:54,SPEAKER 1," He was hot.  Yeah, that's weird.  I can mean. "
405,0:20:54,0:21:01,SPEAKER 3," There's that kid. That's my toe. You ever see a toe before anyway, that's that's it. That's that's big cat update "
406,0:21:01,0:21:10,SPEAKER 1, I think about it. I was like when you're describing the Mormon picture  It was like man if cutie's lucky that me and her aren't together because I would have killed her entire family 
407,0:21:11,0:21:15,SPEAKER 2, They sound so annoying. She sounds lucky. Yeah 
408,0:21:15,0:21:18,SPEAKER 4," Yeah, she's lucky. That was that was real stroke a lot "
409,0:21:19,0:21:33,SPEAKER 3," God bless. They're great. I actually don't mind hanging out with them at all even though they make like stock  Photos of people. Yeah, I like cutie was more annoyed at that than I was interesting  She was like mad and I was like whatever man. We'll just take pictures. It's fun. What's easy when you're the guests "
410,0:21:33,0:21:41,SPEAKER 1," Right, it's like you're just along for the ride  But when you're with your family, it's like it's the whole iceberg of like every time you're like you're parents "
411,0:21:41,0:21:52,SPEAKER 3," Like fucking assholes or something like that. Yeah, I do have like a like we went to a Brazilian steakhouse  And it was supposed to be all 17 of us like eight kids and we had a giant table in the back "
412,0:21:52,0:21:55,SPEAKER 2, That's when before they cooked the steak. They they shave it pussy first 
413,0:21:56,0:22:04,SPEAKER 1, That's a Brazilian. Let's try to think. Yeah  Took me so long. You shouldn't be wasting steaks on kids either. I hope they had some fun 
414,0:22:04,0:22:38,SPEAKER 3," What happened is we sat down  They shouldn't be wasting these kids. I'm just saying so fucking I fucking within 30 seconds  They decided they were leaving  The all the parents because the kids were all crying  They're like I can eat it and like you just don't want to deal that and it's annoying to everyone else  Like all right, we're just gonna fucking go kid who's losing it. She's like like I told you was a steak  I was like told you's really silly and I said you the man you didn't look at it  And I was like last mech mop and I stole they had these cheesy garlic bread sticks  I put them in a bag like 15 of them and I just handed it out to the kids what bag "
415,0:22:38,0:22:42,SPEAKER 1, I had the bag to buy these quarter Royce. It was like a target bag 
416,0:22:42,0:22:47,SPEAKER 4," Yeah, and I just had a bunch of bread knots in them. You just swoop in to be nice to these kids "
417,0:22:47,0:22:52,SPEAKER 2, You're showing them daily. It's just as like red. Uh-huh. It has like powdered latex coating the inside 
418,0:22:52,0:22:56,SPEAKER 1," Yeah, it's a tag on it's like the way this is $60 with the fun "
419,0:22:56,0:23:00,SPEAKER 3," No, you treat kids worse than you treat yourself like you pull out the little oxygen baggy "
420,0:23:00,0:23:03,SPEAKER 2, You're like I don't know you can have this one. It says do not eat but you won't die 
421,0:23:03,0:23:16,SPEAKER 3," It's fine three times at Disney. They drop the popsicle on the ground  I picked it up poured water on it gave it right back to them when they ate it up. Yeah, like a little animal  Yeah, if it was my own popsicle, I'm like the season to popsicle don't need that it tastes better that way "
422,0:23:16,0:23:22,SPEAKER 1," Yeah, it's got mouse tell you make it down south. Yeah, this sweat of Disney employees. Dude you so wait "
423,0:23:22,0:23:26,SPEAKER 3, So we didn't go to the Brazilian cutie was losing it  I wasn't because I'm like not it's not my 
424,0:23:26,0:23:36,SPEAKER 1," I guess you're all right mom, but either way  It's also your job when you're in that spot to like because she's she's having a shit time  And you can't have a shit time as well. Yeah, you got to be the rock "
425,0:23:37,0:23:43,SPEAKER 3," Johnson. Yeah, so I like hanging out of them cool, but I feel like I there's not a group of people "
426,0:23:43,0:23:45,SPEAKER 1, I want to show them all one by one 
427,0:23:46,0:23:50,SPEAKER 2, Why why still I thought I was swinging you 
428,0:23:52,0:24:13,SPEAKER 1," Leave one of the kids  Wow, maybe I keep one. I like  That's why the sinkers like they're like it like it's fucking Columbia  You're my little guy. Yeah, I keep one. It's my little guy and then we name that with marble and you raise it "
429,0:24:13,0:24:22,SPEAKER 3, She's don't say name that when referring to a kid. Why what should I say and watch the child like name him name her like a little more humanizing 
430,0:24:22,0:24:25,SPEAKER 2," Yeah, but I'm gonna feed him and dress him a throw him around "
431,0:24:25,0:24:29,SPEAKER 1, I'm gonna do all the things you do water it  I'm gonna walk it 
432,0:24:31,0:24:36,SPEAKER 2, This kid turns off. I'm gonna give him cockroaches and grasshoppers 
433,0:24:36,0:24:43,SPEAKER 1, I'm gonna put a UV light in his room. I'm gonna eat it lick his own I'm all with his tongue. Are you ever gonna have kids? 
434,0:24:43,0:24:45,SPEAKER 2, I don't think so I think that's good 
435,0:24:47,0:24:49,SPEAKER 4, You didn't even wait 
436,0:24:49,0:24:56,SPEAKER 1," I don't think so. I don't think I want kids at all. God bless. Well, no, I  What did you say amen? Just a little bit ago? "
437,0:24:57,0:24:59,SPEAKER 2, That's not you said you're slim 
438,0:25:01,0:25:30,SPEAKER 1," Yeah, dear slime  I messaged you, but you went and blocked me  I forget either way. Yeah, that's no you keep the kid and you fucking it  Oh, yeah, it's like kill Bill because the kid like you tell it like hey, look you saw what I did you heard of the kid  I'm gonna raise you and if you want to kill me at 18. I will fight you right, but you will live with me "
439,0:25:30,0:25:33,SPEAKER 2," All right, we should we should all have that's just a that's Vinland saga "
440,0:25:34,0:25:38,SPEAKER 3," That is also Vinland, so really yeah, we should all the cat is the cat jumping at me "
441,0:25:38,0:25:40,SPEAKER 2," Yeah, it's jumping. Oh, it's okay "
442,0:25:40,0:25:42,SPEAKER 3, He's another one who hates skinny jeans 
443,0:25:42,0:25:44,SPEAKER 2, Come on 
444,0:25:47,0:25:49,SPEAKER 3, New board baby knows the crew 
445,0:25:53,0:25:58,SPEAKER 1," You're one of two, man, these are skinny. These are dadtapers slim get owned dumbass idiot "
446,0:25:58,0:26:34,SPEAKER 2," Never speak to this. I feel like they're like pretty much the same. They literally say dadtapers slim  And they're not gonna say skinny  Yeah, I got horse trunks. You're slim. I got horses. I got slim shady pants  I don't know I remember we should all have one kid and then we should all train our kid to fight the other ones  We should tell them that there's three other kids that are hunting  So they don't have a concept of life because they're born and they're under our control  That's right. We homeschool all of our kids and we tell all of them. There's three kids out there who are looking for you  In the world and when they find you, they're going to fucking kill you "
447,0:26:34,0:26:37,SPEAKER 1, It's like the one thing that you base their whole life around yeah 
448,0:26:37,0:26:42,SPEAKER 3," You're not on one day and a kid ding dong ditches that your child will kill that child. No, no, no "
449,0:26:42,0:27:00,SPEAKER 2," Well, we'll give pictures. We'll share pictures with each other  I'll be like this is what those kids look like and then when they turn 18  We're gonna we're gonna arrange them to all meet in a park. Yeah, and then they'll fucking check kill each other that would be a so  Winner winner  No, no, I'll just think it's to keep the kid bigger winner. We're not their own kid "
450,0:27:01,0:27:03,SPEAKER 1, That's a no 
451,0:27:03,0:27:05,SPEAKER 2," Yeah, winner "
452,0:27:05,0:27:08,SPEAKER 3," At 18 and then you tell the winner. Oh, we were just kidding. No, because you're homeschooling "
453,0:27:17,0:27:19,SPEAKER 1," Fuckers, you're crazy they can't like read "
454,0:27:24,0:27:43,SPEAKER 3," They can fight like a machine we should all teach them different training methods like jujitsu karate  And then and then it's like which in the YouTube videos which fighting styles the best. Oh, but then you get in it  It's like we train four children for 18 years. They cannot read writer speak languages  But they are jujitsu karate "
455,0:27:43,0:27:45,SPEAKER 2, You tell a little children who are fucking weapons 
456,0:27:48,0:27:51,SPEAKER 1, It's like Spongebob. It's like forget everything except breathing and fine-dining 
457,0:27:52,0:28:05,SPEAKER 2, But it's breathing in hand-to-hand combat if you look anything like any of these children stay inside  Because you do zealots because I would create people who actually have to be worried about kids who look like that looking for them 
458,0:28:05,0:28:11,SPEAKER 1," Yeah, yeah  Also, it create like a culture of like yeah, I'm hard. I I dressed up like kid number two "
459,0:28:11,0:28:19,SPEAKER 3," I don't fucking care. Yeah, they would go by numbers. We lock our kids inside on Halloween  So they don't go on a purge because they're all master "
460,0:28:20,0:28:22,SPEAKER 1, Maybe your girlfriend's family's at worst 
461,0:28:23,0:28:25,SPEAKER 3, Yeah 
462,0:28:25,0:28:27,SPEAKER 4, Think of those kids do anything 
463,0:28:27,0:28:44,SPEAKER 3," I hear my secret plot with that with those gaggle kids. Oh, I put them all in big battle bus  And drop them out of the sky and then make fortnight put in real life get close enough that they love me to babysit them  Okay, and then do old enough  With just those kid us "
464,0:28:45,0:28:47,SPEAKER 1," She's like, why don't you do that "
465,0:28:48,0:28:54,SPEAKER 4," Do it y'all have met up here doing old enough, but just in Los Angeles in the middle of the night. Yeah "
466,0:28:55,0:28:59,SPEAKER 3," I went to Detroit, Michigan at 3 a.m. I said my kids are the casino "
467,0:29:00,0:29:03,SPEAKER 1," Yeah, no, yeah, we all tried to operate a white castle together. Yeah "
468,0:29:04,0:29:06,SPEAKER 3, And that's what I want to send them on little American missions 
469,0:29:06,0:29:15,SPEAKER 1," You think it'd be publicized for what like other audiences  Because like you the fun part about old enough is that they're like Japanese kids and it's different culture, right? "
470,0:29:16,0:29:22,SPEAKER 3, I think it'd be really fun to see it in America because I think the moment you see old enough  He go we couldn't do that we couldn't do that 
471,0:29:22,0:29:47,SPEAKER 4," I couldn't send my kid to level 11. Yeah, the sort of the reverse version of this is there's this YouTube video from this Korean guy  And he makes like little just little like documentary sort of type content and  He goes to stocked in and hangs out with a bunch of gangs  But like films it from like the perspective of like a Korean guy who doesn't know anything about like this sort of culture  And "
472,0:29:47,0:29:49,SPEAKER 1, Battle wrapping at the end 
473,0:29:49,0:30:14,SPEAKER 4," Like I name dumbfounded like people's yards and like they shoved their fucking guns and shit  And the whole thing is subtitled in Korean  That's sick. Yeah, it's like a really dope video because it's it's just like it's I feel like it's the whole content of the video  like wouldn't be that exciting from like our perspective  But apparently like to the average like Korean citizen. It's like holy shit. What is going on? It's not that's what LA is like  Yeah, that's that's our that's our "
474,0:30:15,0:30:17,SPEAKER 3, That's our 
475,0:30:17,0:30:34,SPEAKER 2," The way we like when you say it, Ludwig. Yeah, I went to a watch the video today from um this this  YouTuber from England. Fuck what's his name, Ludwig? He's Niko something. Niko. Oh, it was the that one who he's  No, I just watched this video. He goes to Arkansas, right? Yeah, so he went he he's a black guy "
476,0:30:34,0:30:38,SPEAKER 3, And he goes to the most racist town in Alabama. Oh the guy who ran for mayor. I don't know his name 
477,0:30:38,0:30:41,SPEAKER 2," Yeah, yeah, this guy's racist town in Arkansas "
478,0:30:41,0:30:46,SPEAKER 3, His videos fucking slide. He's a viral video really fucking good. He does not stop making viral. I watch the whole video 
479,0:30:46,0:30:52,SPEAKER 2, He just goes to the most what's you know what he found the most racist town in Alabama and everyone there is super nice and chill 
480,0:30:53,0:30:56,SPEAKER 4," You keep saying Alabama in Texas. Oh wait, it's Arkansas. I just "
481,0:30:57,0:31:00,SPEAKER 2," Might be all right, so they're in Alabama and "
482,0:31:01,0:31:02,SPEAKER 1, Deep red swamps 
483,0:31:02,0:31:31,SPEAKER 2," Wait, everyone's really nice to him. So everyone's really cool and chill and no one there's racist and they're like yeah  I don't think should racist because like the the X KKK leader isn't let the town over  But like we're all like not racist and he's like oh cool. So then he goes and interviews the KKK leader and he's like oh yeah, I'm racist  I'm a right. He's like  And he's like he like he's just they like he just fucking with them but the interview is him fucking with them  Yeah, yeah, he's his name is Imar Nance and he's like oh, I'm with Imar Nance and the guy he doesn't know the word Nance "
484,0:31:31,0:31:38,SPEAKER 4," He calls him to schedule the interview and he just said like he's a British guy, right?  And he just says he's with the BBC, but it's like for his YouTube "
485,0:31:38,0:32:06,SPEAKER 2," And I love that he says he's with the BBC  He says he's a really big fan and he wants to prove the KKK is not racist  And that's the point of the interview and so it did so easy the guy in the video  He's like so he's saying this thing. He's like not so like I think people like don't understand like like I have  I have as much sympathy is like if like a black a black kid was killed and he thinks for a moment  He's like well no, I'd have more sympathy for a white kid  I want to pay that clear. That's insane. Yeah, yeah, he's just like like ultra racist "
486,0:32:06,0:32:09,SPEAKER 1, It has come out like recently. I think so I think two days ago. It was in my 
487,0:32:09,0:32:16,SPEAKER 4, My timing. He's like the rhetorical back in the manifesto dude where he asks himself if he's a white supremacist 
488,0:32:16,0:32:22,SPEAKER 1," And he's like yeah, yeah, yeah, it's just like  Psychopathic and then and then like the media is like yeah, we're not sure "
489,0:32:23,0:32:27,SPEAKER 4, We don't know it's an investigation whether it's a hate crime or not 
490,0:32:27,0:32:28,SPEAKER 1, So insane 
491,0:32:28,0:32:52,SPEAKER 4," The so is it jidian or jidian jidian? Okay, so jidian made a video like a week ago in the same town  And the reason they're all going there is because of like a viral video from like over a year ago  Where this guy from out of town like decides to stay in on the side of the road and at stores in that town  With like a sign that just says black lives matter. Yeah, so he doesn't say anything  And he just like lets people come by and like basically yell at him. This is a white guy, right? "
492,0:32:52,0:32:55,SPEAKER 2," Yeah, and everyone comes up and it's like I'm gonna fucking kill you tonight "
493,0:32:55,0:33:09,SPEAKER 4," Yeah, and they don't need a super that people the things people say to him are are fucked up  So there's this like string of videos from other youtubers that go to this town after to see if it's like really the most racist town in America  Like that's the context "
494,0:33:09,0:33:15,SPEAKER 1, Stabilating this tiny little town's economy and by like you know having like racial racist tourism 
495,0:33:16,0:33:28,SPEAKER 2, To go there we should go to that town in Arkansas with like a black live matter sign  But it's one of those cool big arrows and we do like the spinning around on this on the corner  We do what's cool tricks. They'll be able to read they're like they're like I don't like what he's doing 
496,0:33:28,0:33:33,SPEAKER 1," But it looks pretty cool, but there's a big arrow pointing over to that piece of place. Well, he's he's surfing on "
497,0:33:34,0:33:36,SPEAKER 2, Right no water over there 
498,0:33:37,0:33:43,SPEAKER 1," Yeah, that's true. They'd be like I don't know what it says, but  Jeannie wouldn't spend it "
499,0:33:43,0:33:57,SPEAKER 4, Jeannie and made like the same type of video type of videos this Nico guy basically like exploring the town and like talking to people there  And like the general takeaways that like the average person there is like not a piece of shit  Like that's like they're they're taking away a sample size 
500,0:33:57,0:34:01,SPEAKER 1, But that's also like you don't know he might go home and find out what their fucking cat's name is 
501,0:34:01,0:34:03,SPEAKER 3," Did you know it was a little too much like nobody's racist here. Yeah, yeah "
502,0:34:04,0:34:27,SPEAKER 4," It was like it's like I'm pretty sure there's no racist in this town like it or like the town's all right  I talked like you've talked like 20 people man. Yeah, there is a really really funny part that Nico doesn't acknowledge in the video where he's  He's like on his way to the interview and he exits the hotel and he opens the door  And he just walks by by a guy that he's like sucked to and it's it's jidian and it filming his own video "
503,0:34:27,0:34:31,SPEAKER 1," What they don't acknowledge it at all. Did they plan it? Yeah, it's like "
504,0:34:32,0:34:36,SPEAKER 2," Very intentional, okay, but it's like you wouldn't know unless you also watch that. I don't remember that part "
505,0:34:36,0:34:41,SPEAKER 3," I just didn't recognize the guy. That's Marvel shit. Yeah, a little little and then if that's in the theater "
506,0:34:41,0:35:11,SPEAKER 1," Yeah  I was looking on tour the other day and was like someone was saying watching um the spider in movie  We're gonna spoil it by the way you fucking lunchbox. No way in home. No, no way in home  It shoots fat rope webs when the when each when the other spider man comes to the portal  And he's got his ropey webs all over himself  The it's someone says like it's weird watching it without the theater because it's like they pause for the applause  Yeah, it's like "
507,0:35:11,0:35:14,SPEAKER 3," They probably that's weird. Yeah, it's a good point. I have to otherwise they'll miss "
508,0:35:14,0:35:25,SPEAKER 1," Yeah, because if you say a line and it's normal timing because there's not people with their PJs and their lunch boxes  They don't have time to come down from hootin and hollarin because they saw Spoterman stand-up special "
509,0:35:25,0:35:31,SPEAKER 2," It's like you're watching saturday night live  Yeah, they'll do like a news segment and like the news person isn't talking and it's like the news isn't like this "
510,0:35:32,0:35:42,SPEAKER 1," Yeah, or it's like it's like we need to take the left track out of like um, you know big  Those are always good. I love those or you put in the tedious  It's really faint "
511,0:35:42,0:35:49,SPEAKER 3, My new favorite thing is hour long videos of silence interrupted by and it's like tightest laugh 
512,0:35:49,0:35:55,SPEAKER 1," And it's randomized random. I like that. Yeah, and you in there. What's the one where it's like 10 hours "
513,0:35:55,0:35:58,SPEAKER 4, And it's just occasionally interrupted by Mario going whoa 
514,0:35:59,0:36:08,SPEAKER 1, I like that. I like the sound like  What you know that one  Is 
515,0:36:08,0:36:11,SPEAKER 2, That one like I have a playlist of these though. I feel like no 
516,0:36:11,0:36:15,SPEAKER 3, I feel like he's doing it really well. 85% of people are like bang in chat right now 
517,0:36:16,0:36:22,SPEAKER 2, Some people worked their whole lives towards their like master project  Ten-hour time 
518,0:36:24,0:36:29,SPEAKER 4," In genre a video to leave on the background of like your grandmother's computer. Oh, I would love that "
519,0:36:30,0:36:38,SPEAKER 2, Scared playing it in time square paying for it to play on the big-screen time square  Just like 
520,0:36:44,0:37:06,SPEAKER 4," You mind if I spoil your big idea that you had in the room. Wait. What's my big idea? You're complaining about not seeing me  For for a week. Oh, yeah, we have these like engaging conversations lately  And you come into the room. I haven't seen you all day. You sit down first thing you say to me  You're like you're sitting there with a cat you're like  What if we what if we do like a ketamine "
521,0:37:06,0:37:18,SPEAKER 1," Episode and just don't tell Anthony and Nick. Well, now we can't do it. Why would you tell us it is fucking what the  You are so far from Owen Wilson that you ever could be yeah, I want you to know that yeah "
522,0:37:18,0:37:20,SPEAKER 4, Owen Wilson notable ketamine user no 
523,0:37:21,0:37:33,SPEAKER 1, In spirit and swag and you're not even getting that just what the fuck are you doing? That was a good idea right guys  That's a great idea. I wanted to do and now we're always gonna be in the K hole for an episode 
524,0:37:33,0:37:41,SPEAKER 2, You're fucking one of your best friends comes up and says yo  Let's take horse tranquilizers and prank our friends and the first thing you do is NARC 
525,0:37:41,0:37:45,SPEAKER 3, Insane also. I offered him an out. I said what about DMT 
526,0:37:46,0:37:54,SPEAKER 1," Don't do DMT. No. No, no, no. Hey. Okay. Now I'm with a man. You guys don't want to fuck with that  You heard it. Yeah, different just side "
527,0:37:54,0:38:02,SPEAKER 3, zipper modibly zipper moaned a little do not actually we should have two rules don't do DMT and don't let me go barefoot on this podcast again 
528,0:38:02,0:38:04,SPEAKER 1, Wap 
529,0:38:04,0:38:11,SPEAKER 4, I take talk and it's my fucking big old great. Did you read it? Did you rating go down? I don't I haven't checked on the feed side 
530,0:38:12,0:38:20,SPEAKER 3, I haven't checked but all I see is my big old clopper gas on in every close-up of you and it's in it's like the only thing you can see 
531,0:38:20,0:38:26,SPEAKER 1," Wait, what are you talking about damn left it on bro. Hey, sorry. Oh did the podcast interrupt your life or something? "
532,0:38:26,0:38:28,SPEAKER 3, Is there a problem? 
533,0:38:28,0:38:30,SPEAKER 2, Sorry guys. I got a phone call. Oh 
534,0:38:31,0:38:37,SPEAKER 1," It was a podcast. There's a little moon icon that we can use. Okay. Yeah, to make her phone so they're not disrupted "
535,0:38:37,0:38:41,SPEAKER 2, It's a crescent. All right. Who was that? It was a spam call. Okay 
536,0:38:44,0:38:50,SPEAKER 1, So uh your name her name is spam call. Are you just texting spam call pictures of your fucking balls? 
537,0:38:50,0:38:55,SPEAKER 2," Yeah, every time I get a spam call I reply with a picture of my balls and I say you interested "
538,0:38:56,0:39:22,SPEAKER 3," How can you be over five? How can you rating be over five? That is from yesterday  Who's updating this? I someone is updating this for all my god  Look at all the gripper pictures from the yard dude. You look great. Yeah, I know but like it's really  It's like when I watch a tiktok I can't not look at my feet and so I like slime on here. No grippers rule on hope not "
