,Start,End,Speaker,Text
52,0:47:03,0:48:19,SPEAKER 1, uh I mean it would be it would be like in the scheme of things like probably nothing because then  they would just in the next round draw another team like Manchester United that would presumably  at some point beat them yeah but in it of course like in the in the long run nothing matters you know  if you want to really zoom out like nothing matters in football or or in anything else uh so  so you don't want to zoom all the way out right like you want to live in the moment and in the  moment it would be ridiculous like it would be it would be the it would just be uh it would be so  beautiful especially if it was Manchester United the team I hate most in the whole world except  maybe Chelsea if it were Manchester United or Chelsea it would feel so good especially Chelsea  because they also play in South London so like they're sort of rivals with AFC Wembleden but of  course Chelsea has never paused to consider AFC Wembleden as a rival um that was too pretty great  but that's why they need their butt kicked yeah totally totally yeah they need to be reminded that  that there's another team in South London that's coming for them that's the thing it's like sometimes 
53,0:48:19,0:48:23,SPEAKER 2, you don't need to win all the games you just need them to know you're coming like you just need 
54,0:48:23,0:48:40,SPEAKER 1," them to know that like hey I'm around yeah you just need them to be just a just the thought of them  being aware of you is tremendously fulfilling you know yeah like the thought of them having to worry  about it having to be like oh gosh which of our players who make $200,000 a week are we gonna start "
55,0:48:40,0:48:56,SPEAKER 2, against AFC Wembleden that's how I feel about my enemies personally I'm not really trying  to like do anything to them I just need them to know I'm around there is something tremendously 
56,0:48:56,0:49:04,SPEAKER 1, fulfilling about your enemies worrying about you yeah I only have two but should I ever acquire 
57,0:49:05,0:49:43,SPEAKER 2, more enemies I hope not I don't really like having enemies because then you have to think about  them and that seems it's stressful it's stressful and wasteful there are so many things to be  thinking about in the world and just like enemies seems like the worst thing to have to think about  except like going to the dentist which you know does seem like a pretty you know like like a like  not like a waste but definitely like I wish I didn't have to think about that and I feel like  enemies are kind of the same way like I just wish I never had to think about my two enemies  who are also both in their 70s so maybe I won't they're in their 70s yeah oh so I mean 
58,0:49:44,0:49:54,SPEAKER 1, obviously I'm not gonna I'm not gonna ask you to name them because that gives your enemies power  may not want to give them that power but I love your chances of outliving them 
59,0:49:55,0:50:32,SPEAKER 2, my chances are great I mean not just based on like age but also based on like general  wilderness survival skills of which I have many and they have curling and so I just like I feel like  no matter what happens I'm still probably going to outlive them just because of my like  just because my just because of my wilderness skills and also because of my general youth which is  you know just slipping slipping by the day I'll be 30 in January no oh you're so young 
60,0:50:33,0:50:54,SPEAKER 1, oh to be so young um I'm glad to know though that in the like uh post social order collapse mr  robot future that we're all headed for uh your your wilderness survival skills are gonna come in handy  because I will be knocking on the door of your tent you better you can come through john you can 
61,0:50:54,0:51:35,SPEAKER 2, totally come through um you and your fan listen my boyfriend uh is really great with a bow and  arrow I oh wow great I'm great at sewing and cooking and building fires uh I was a boy scout  post high school so I just learned a bunch because that's what I do I'm an information junkie  and then I just would practice it sometimes because I'm just I'm also an anxiety junkie and so  every once in a while like now like this whole structure this whole like civilized like society nope  could come crashing down any minute I gotta be ready I gotta be so I agree that it's it's 
62,0:51:35,0:52:20,SPEAKER 1, exceptionally fragile but I haven't done a good job preparing I am uh a reasonably astute  starter of fires so perhaps that can be the way that I contribute yes you're in you're in the club  all I need is a lighter and a duraflame okay I can get a fire started 99 times out of 100  might I have a laugh you might be out of the club well uh Ashley thank you so much  for being on the podcast with me this has been an unadulterated joy I want to tell everybody  to follow you on twitter to keep up with all the things that you're doing even though you are  taking and I think this is very smart the remainder of november off uh from twitter uh I might 
63,0:52:20,0:52:32,SPEAKER 2, be back sooner though for my job because I might be taking a road trip like an interesting little  road trip that uh requires my twitter usage so we'll see we'll see that sounds exciting um but yeah 
64,0:52:32,0:54:00,SPEAKER 1, so you can follow uh Ashley on twitter at i-smashfizzle i-s-m-a-s-h-f-i-z-e-l-a nope f-i-z-e-z-e-l-e I'm really  bad at spelling it's just the exact way that you would think i-s-m-a-s-fizzle is spelled yeah no it's  so phonetic it's very very easy it's not a challenging uh twitter handle to spell uh you can  also find me on twitter at john green j-o-h-n-g-r-a-n and um uh you can send us emails at hank and john  at gmail.com that's all one word hank and john at gmail.com uh yeah so you can you can be in contact  with us and we will try to answer as many of your questions as possible i apologize to all the people  who uh we didn't answer your questions i also uh want to apologize to all the trends out there  because in a recent episode of the podcast uh hank used the word the name trend as an example of a  millennial name i made fun of hank uh for that uh several trends felt that that was a bit of a  personal slight so i just want to say to all the trends out there just because you almost certainly  aren't a millennial doesn't mean that there's anything wrong with your lovely name  and i'm sorry if i implied otherwise and in fact if you are a millennial i'm sorry about implying  that you weren't if you want to be a millennial which seems like a dubious proposition to me but  whatever it's your life actually thank you so much though for uh for for potting with me this is 
65,0:54:00,0:54:12,SPEAKER 2, this has been a joy this has been so much fun for me this is a little bit of a a dream come true  because i love listening to the pod and being on it just makes me feel like even more of an old 
66,0:54:12,0:54:35,SPEAKER 1, nerd vibe awesome well i will say nothing ruins this podcast quite like having to listen to your own  voice on it so look forward to that pleasure  again you can write us at hankajonajemo.com our podcast is edited by Nicholas Jenkins  Victoria helps out with questions as does resiana hauls rojas um thanks to everybody for listening  and to gun a roller for doing our theme music uh and as we say in my hometown don't forget to be awesome 
