,Start,End,Speaker,Text
101,0:38:43,0:40:32,SPEAKER 1, happening with my my man Musk these days yeah he seems to be one of those people who realizes that  if he just slightly over promises then he can get people including himself to work harder yeah  like he was like we're gonna be done with the Tesla Model 3 in July and he was like look we finished  one word I didn't say I said ah not the ah you missed right that's right it's a huge difference  between and the Hank the news from AFC Wimbledon is that a contractor has been announced  well do you know how when you build a building  necessary to have a contractor like a contractor like a building okay yeah a contractor has  been announced for the new stadium at Plow Lane Andrew Scott limited which built Stoke City's  stadium they're in the Premier League now so I don't know if there's necessarily a one-to-one  correlation but let's we can keep our fingers crossed they are gonna be they are the preferred  contractor for the new stadium at Plow Lane really really exciting news because as each of  these little steps forward it becomes more and more likely that indeed there will be a new stadium  in Wimbledon's historic home maybe even for the 2019 2020 season meaning that AFC Wimbledon  are gonna be back home at least eight years before humans will be on Mars and probably 10  years or maybe even 14 16 40 oh god yeah I mean at this point you live to see a person on Mars 
102,0:40:32,0:40:54,SPEAKER 2, hey at this point I just I hope that I live to see human humanity discontinued to get better and  lots of different ways and whether that's our understanding and exploration of our solar system  and universe that's great but also just take care of each other and be a nice and not not not  driving not driving humans apart and make them angry at each other all the time Hank real 
103,0:40:54,0:41:38,SPEAKER 1, quickly I just have to break a little bit of political news to you people listening to this will be  listening to it of course in the future when all of this will be known but I'm about to tell you  something that you don't know which is that Donald Trump has just fired Anthony Scaremucci after eight  days as White House communications director and deeply shocking news oh my god that is amazing eight  days Hank well you know John I'm not I'm not sad about it no I don't think I don't I will not  miss him although I would like some continuity in American you know John you know what I want I want  to have never known that that guy exists yeah that would have been great but that's not how it went 
104,0:41:38,0:41:55,SPEAKER 2, down Hank what did we learn today that you can't keep track of this and like you just can't the  other day my mom said something about Cory Lewandowski and I was like who because it's just there's 
105,0:41:55,0:42:59,SPEAKER 1, too many of them and this is actually it's it's it's it's it's something of a strategy to have like  to have these news cycles be constant I think it must be a strategy because it's really effective  in a way like I have a lot of friends who've published books in the last six months and there's  a rule that you never publish a book in the like six months before an American presidential election  because you can't get any media to cover it because the only thing that the media is talking about  is politics and the genius of what's happened in the Trump administration I mean you can  say a lot of bad things about it and and we have but the genius of it is that it has taken  that six months before presidential election and extended it infinitely so now you also can't  get any media attention for your new book because people are too busy talking about the events of  the day well because the events of the day are always perpetually dramatic and astonishing yeah 
106,0:43:00,0:43:27,SPEAKER 2, and dramatic in it is the is the word because it's not it doesn't necessarily have a significant  effect on things but it is dramatic and it is it is sort of amazing and it's not just it's everything  like there in previous years we've had the ability to like win a famine on the level of the one  that is happening right now in Sudan could get some traction and there's just no space for it 
107,0:43:28,0:43:51,SPEAKER 1, nobody is right there's no space to talk about cholera and Yemen there's no space yeah no that's  very true and it's true for every news story that doesn't start Donald Trump today comma yeah  you know it's it's a weird time but we also learn that Oscars Oasis is a children's television  program with no words I learned that I have a feeling that you you knew that quite well we learned 
108,0:43:51,0:43:55,SPEAKER 2, that you got a friend book at John and you don't want to slash it too much but you don't want to 
109,0:43:55,0:44:01,SPEAKER 1, not slash it at all we learned that it is not okay to put your shows in someone else's netflix 
110,0:44:01,0:44:21,SPEAKER 2, queue no no and we learned that catheter and I should probably have separate Netflix account or  thingies so that it knows when to show up that good ol vicar from dibbly and when it knows to  show me what I would watch which is mostly just nature documentaries tank this is gonna stun you 
111,0:44:21,0:45:22,SPEAKER 1, because it stunned me mm-hmm are you ready is it more about the mooch oh no no it's that there is  actually no English place name dibbly it is a made up place name which seems so unlikely because  all English place names sound made up but the village of dibbly actually is made up  why didn't they just pick one of the amazing actual names no joke why didn't they just pick like  hurt for sure land bottoms or whatever  oh god what do you want to see what yeah oh wet wet oh god nothing matters thanks for listening  to uh your Hank and John if you have questions you can email us at Hank and John at gmail.com  we apologize for making the Trump media inundation worse by mentioning him here at the end of the  pod that's that's our bad uh but you can email us at Hank and John at gmail.com your emails are always 
112,0:45:22,0:45:27,SPEAKER 2, welcome and appreciated I also have to apologize because of course by next Monday when this comes out 
113,0:45:27,0:45:33,SPEAKER 1, this is gonna be the oldest news that ever happened 27 27 high ranking White House officials will have 
114,0:45:33,0:45:38,SPEAKER 2, been fired in the interim Anthony Scaremucci will have been fired for longer than he was hired by that 
115,0:45:38,0:45:54,SPEAKER 1, point Hank before I got you read the credits I just want to uh Rosiana just sent me a tweet from  at sarcastic rover the uh Mars rover who is professionally sarcastic uh huh who tweeted  Mars is so far away from earth that we only just heard about Scaremucci getting hired as communications 
116,0:45:54,0:46:28,SPEAKER 2, director congratulations I'm sure things going great uh this podcast is produced by Rosiana  Halsey Rojas and Sheridan Gibson it's edited by Nicholas Jenkins Victoria Bon Giorno is our head of  community and communications and it handles all of our patreon stuff you can go over and check our  great patreon where you can see that that you're deeply tattooed and also dude getting a said  shape uh if you want to email us that's at Hank and John at gmail.com we are on Twitter John's John  Green I'm Hank Green this music that you're hearing is by the great gutter rola and as they say in 
117,0:46:28,0:46:28,SPEAKER 1, our hometown don't forget to be awesome 
