,Start,End,Speaker,Text
255,0:19:32,0:19:45,SPEAKER 1," in Joey. And in Joey don't trash taste Joey's on trash. Yeah. Does he look like Joey from friends?  No, not at all. Okay. Thank you. Go ahead. He's an Australian Japanese. So he kind of does, "
256,0:19:45,0:19:50,SPEAKER 2," which is what you said that was weird, but I almost said it like he was a mecca. I recognize "
257,0:19:50,0:19:54,SPEAKER 3," when I say if you give him a moonstone, he evolves immediately, which is cool. Yeah. "
258,0:19:55,0:20:01,SPEAKER 2," Well, so that, so it was like it came down to the last race and I took Jermis beer, "
259,0:20:01,0:20:09,SPEAKER 1, because Jermis was not a phenomenal racer. He has not played a game that was the phenomenal  drinker. He's a phenomenal drinker. That's good. We're probably on par. He drank just as much as 
260,0:20:09,0:20:26,SPEAKER 3," everyone else. And he was just talking to me like nothing happened. That's the model. And he's  just chilling. And I'm like, are you drunk? He's like, yeah, I'm drunk. And I'm like, you are so normal.  What a goat. And then he's just explaining. He's just explaining his next stream to me. And I'm  like, you're the goat. Mango also like that. Yeah. Yeah. I was like, I was a mego. And I said, "
261,0:20:26,0:21:05,SPEAKER 2," you are dead sober. He's like, absolutely. Can you pull the picture on my Twitter of me and mego?  Anyway, it's the final race. I'm in the lead the entire time. Mango, the fucking snake looks at my  screen. Literally screen peaks has a lightning times it. So when I'm off a jump, I fall and die. Yeah.  And then, and then we didn't explain the bet. And the bet was if we beat trash chase guys,  we get a one minute shout out in their pod in vice versa. Yeah. So now there's prone clone.  There's a one minute ad. We have to do one minute ad read for trash. They do it. And it goes.  Honestly, it would be way better if we did it in way funnier and it wouldn't be as good of a "
262,0:21:05,0:21:09,SPEAKER 4," shout. So are you saying we're funnier than them? No, I'm saying we would not do it funnier than us. "
263,0:21:09,0:21:19,SPEAKER 2," I'm saying we wouldn't do it honestly. Yeah, we definitely talked before the show about how we  could. I won't say what you're trying to scam them. Yeah, yeah, we can't do that. That's okay. "
264,0:21:19,0:21:22,SPEAKER 4, So we film it. Okay. But do you think they're funnier than us? 
265,0:21:24,0:21:29,SPEAKER 2, I think they're they're funnier than you. What did you expect? 
266,0:21:29,0:21:34,SPEAKER 4," By the way, I just know that's not true. Well, so I'm just gonna let that better at accents. "
267,0:21:34,0:21:38,SPEAKER 3," Look, I'll say about all say about Connor. It's not an accent if you're born with it. "
268,0:21:38,0:21:50,SPEAKER 1," No, that's good. Connor's Chinese is so good. He's Chinese American accent.  She's a problematic one. Yeah, he does it offline all the time. It's so funny. "
269,0:21:51,0:22:12,SPEAKER 3," I love those fucking boys. Oh, the great. Every single person who like  Connor in touched on his trip here, when he left, they all like to me, we're like,  that Connor guy's really cool. All of them individually said that. Yeah, he's got kind eyes.  I've never had that effect on any group of people in my life. Yeah, because you got bitch eyes.  You're a lean old bitch. You are a little bitch. I was hoping you guys would like, "
270,0:22:12,0:22:21,SPEAKER 2," we know this problem. We have a panic. You've met a human and then pretended  you were Nathan stands for two hours. No, that's based. Shut up. Again, you come in, "
271,0:22:21,0:22:26,SPEAKER 4," just holding a torch that is an L. No, it's a flaming L. And that's what you're doing. "
272,0:22:26,0:22:30,SPEAKER 2, It's cool for you to let him be based. The person will never let him get in a ratchet. 
273,0:22:30,0:22:39,SPEAKER 4," Yay. That was great meeting me. What kind of people are we fucking with, bro?  Streamers. Who aren't people? It's not a streamer. She's a YouTuber. Who, Michelle Carr? "
274,0:22:39,0:22:48,SPEAKER 3," Well, no, she's different. We told her. No, she's based because she owned me, which cancels out.  It's like, it's Pemdos, but before that, it was the dude who worked at that "
275,0:22:48,0:22:51,SPEAKER 2, credit card. You'll never be as cool as Connor. That's fair. I'll take that. 
276,0:22:51,0:23:00,SPEAKER 4," Yeah, but what I'm saying is he, Connor is a capybara and you are like a commoto dragon.  You're cute sometimes, but mostly you have poison in your mouth. No, yeah. "
277,0:23:00,0:23:06,SPEAKER 1," That also means he's going to eat Connor. No, not a capybara. No one eats capybara. "
278,0:23:06,0:23:14,SPEAKER 2, Can you pull up a video? Can we see this picture? This is after the Biro card event.  Mango and I had each eight beers over the course of three hours. Then he drank that. 
279,0:23:15,0:23:19,SPEAKER 4," Oh, why didn't they finish my beer? Yeah, Mango is built to last. "
280,0:23:19,0:23:22,SPEAKER 2, He's built Ford. You can just say his liver is failing. 
281,0:23:23,0:23:47,SPEAKER 3," No, don't make me say that. Mango came up to me at the Biro thing and he  like hits my arm and he's like, let's get matching tattoos in Australia.  And it was the most touching thing that's ever happened to me.  That's adorable. That we're doing that. Oh, he made a rule.  So instead of doing matching now, he's going to pick mine and I'm going to pick his.  And they have to be one of you has to approve them. So like matching swastikas. "
282,0:23:48,0:23:49,SPEAKER 1, Yay. 
283,0:23:49,0:23:50,SPEAKER 4, Imagine if we all plan that. 
284,0:23:50,0:23:53,SPEAKER 3, The approval process was to avoid a prank. 
285,0:23:54,0:23:57,SPEAKER 1," Yeah, that would be. I would be really funny. That'd be bad. "
286,0:23:58,0:24:01,SPEAKER 3, So you're supposed to have you're supposed to avoid me getting something like that. 
287,0:24:01,0:24:05,SPEAKER 4, That's why we include. Why am I supposed to make your tattoo better? 
288,0:24:05,0:24:07,SPEAKER 1, Maybe just remove him from the committee on this one. 
289,0:24:07,0:24:09,SPEAKER 3," Well, Mango is the one who picked him. "
290,0:24:10,0:24:12,SPEAKER 2," Oh, I get to do it. He picked slime by name. "
291,0:24:12,0:24:14,SPEAKER 3," No, he was like slime and Ludwig can approve for us. "
292,0:24:14,0:24:16,SPEAKER 2, So he loved how he did. 
293,0:24:16,0:24:18,SPEAKER 1," Oh, yes.  Yeah, "
294,0:24:18,0:24:20,SPEAKER 4, both in the house. He's calling him Austin. 
295,0:24:20,0:24:22,SPEAKER 3," Yeah, I think he quite knows. "
296,0:24:22,0:24:23,SPEAKER 4, That's really funny. 
297,0:24:23,0:24:26,SPEAKER 3, Mango also Aiden and a Mario Kart money match right after it. 
298,0:24:26,0:24:27,SPEAKER 2, It was over soul man. 
299,0:24:27,0:24:29,SPEAKER 1," In double that.  Yeah, money match me. "
300,0:24:29,0:24:30,SPEAKER 2, Aiden was soul mad. 
301,0:24:30,0:24:30,SPEAKER 1, Yeah. 
302,0:24:30,0:24:32,SPEAKER 4, It was a pride match. 
303,0:24:32,0:24:32,SPEAKER 3, It was a pride match. 
304,0:24:32,0:24:41,SPEAKER 4," Dude, I was with shake in Vegas.  And he was saying Aiden was getting mad at him.  And in melee because of Aiden's mouth.  And I'm like, that guy's just easy to get to. "
305,0:24:41,0:24:46,SPEAKER 2," Dude, bro, I wouldn't say it was mad.  I was there for that, but it was passionate.  Certainly. "
306,0:24:46,0:24:49,SPEAKER 1," Yeah, I wanted to win, but I did. "
307,0:24:49,0:24:55,SPEAKER 4," And I did.  Oh, he's like, I just got a fucking get back in the road.  Got to be Aiden's mouth.  And I'm like, you go girl. "
308,0:24:56,0:25:04,SPEAKER 1," The mango thing was one of the first times where a bunch of people  was saying I was bad, but I was it, which is rare. "
309,0:25:04,0:25:08,SPEAKER 2," It was you were mad because right after you lost,  you said, best of five, five hundred dollars. "
310,0:25:08,0:25:09,SPEAKER 1, Which is mad. 
311,0:25:09,0:25:09,SPEAKER 4, That's so bad. 
312,0:25:09,0:25:10,SPEAKER 1, I'll call that man salty. 
313,0:25:10,0:25:11,SPEAKER 3, I'll call it salty not mad. 
314,0:25:11,0:25:13,SPEAKER 2," Yeah, sure.  Yeah, that's mad. "
315,0:25:14,0:25:14,SPEAKER 1, Is it? 
316,0:25:14,0:25:16,SPEAKER 4," Yeah, it's not happy. "
317,0:25:17,0:25:22,SPEAKER 1, Why don't I be happy?  You're right.  I think we're done here. 
318,0:25:22,0:25:23,SPEAKER 4, I think we're done here. 
319,0:25:24,0:25:25,SPEAKER 2, What is germacinine coffee? 
320,0:25:27,0:25:47,SPEAKER 1," This is right at the beginning.  Right at the beginning of barrio cart.  Gerber comes in.  Everybody's kind of mingling, getting food and stuff.  And around the C9 studio that we used,  they have all their trophies from their different esports accomplishments.  So the e-league Boston Major CSGO trophy, it's there. "
321,0:25:47,0:25:48,SPEAKER 2, Dude. 
322,0:25:48,0:25:48,SPEAKER 1, It's just chilling. 
323,0:25:48,0:25:50,SPEAKER 2, We should pit a lick. 
324,0:25:51,0:25:52,SPEAKER 1, Through Cassidy. 
325,0:25:52,0:25:59,SPEAKER 3," Cassidy was touching it like it was his kid.  He was touching it and he's just like,  man, this thing is so cool.  And I'm like, you're always here. "
326,0:26:01,0:26:20,SPEAKER 1, Is that every day?  That's kind of how I felt though.  I was like scared to touch it.  And they have all their league trophies there.  They're Halo one and there's one more.  It looks really cool.  There's a Rocket League one that kind of has this like the ball from Rocket League  sitting in kind of a... 
327,0:26:20,0:26:21,SPEAKER 2, Just a soccer ball. 
328,0:26:21,0:26:26,SPEAKER 1," Like a long...  Well, it's like a big metal ball. "
329,0:26:27,0:26:28,SPEAKER 4," No, it's the Rocket League ball. "
330,0:26:28,0:26:30,SPEAKER 3, There's the Rocket Ball on the Rocket Course. 
331,0:26:30,0:26:32,SPEAKER 2," Guys, it was Rocket League.  Two Rocket Balls. "
332,0:26:32,0:26:40,SPEAKER 4," Oh, that's from Rocket League, that ball.  That's crazy.  I didn't know they made them so tiny. "
333,0:26:42,0:26:44,SPEAKER 1, Does that every ball is soccer ball to you? 
334,0:26:45,0:26:47,SPEAKER 4," No, no, it's a football. "
335,0:26:47,0:26:47,SPEAKER 3, Am I kicking it? 
336,0:26:49,0:26:51,SPEAKER 1, Are the cars kicking it? 
337,0:26:51,0:26:55,SPEAKER 4, That's a good question.  Are the cars kicking it or are they bumping it with their noses? 
338,0:26:55,0:26:56,SPEAKER 2, Here's a question. 
339,0:26:56,0:26:57,SPEAKER 1, Why don't we call it a volleyball? 
340,0:26:57,0:27:04,SPEAKER 2," Are the Rocket League cars controlled by humans  or are they sentient like cars?  And if they are sentient like the movie cars,  do they fuck each other in Rocket League? "
341,0:27:04,0:27:06,SPEAKER 4," Also, if they explode, do they die? "
342,0:27:06,0:27:07,SPEAKER 1, Hmm. 
343,0:27:07,0:27:10,SPEAKER 3," Well, what happens to the drivers? "
344,0:27:10,0:27:20,SPEAKER 4," Yeah, well, okay, are they being controlled from outside  by humans?  Like, maybe that's the meta.  Maybe it's like a meta commentary  like we are the player controlling the car. "
345,0:27:20,0:27:28,SPEAKER 2," Arcane, but it's just like for Rocket League  and it's just cars for.  And they all think it's just lighting the Queen.  He's like, yeah, I'm in a soccer now. "
346,0:27:28,0:27:37,SPEAKER 4," It's like, I'm in a earpiece and it's like  at the riot like keynote and it's like, what's up?  So we're doing cars.  Yeah, we thought it'd be cool. "
347,0:27:37,0:27:39,SPEAKER 3," Dude, a car's anime would go hard. "
348,0:27:39,0:27:43,SPEAKER 4," Yeah, that actually would go hard.  Anyway, go back to what you're fucking talking about. "
349,0:27:43,0:27:44,SPEAKER 1, What is happening? 
350,0:27:44,0:27:48,SPEAKER 4," Sorry, we're trying to unravel the mysteries of man. "
351,0:27:48,0:27:48,SPEAKER 2, We're shopping. 
352,0:27:48,0:28:14,SPEAKER 1," Right.  But, Jerma, Jerma also trying to unravel  the mysteries of man in his day to day.  Sees this trophy that is the Rocket League trophy  with the ball sitting in it on top  and he has a coffee cup and he goes towards it  and he like taps it a second and then he comes back  and I'm looking at him like, what's happening?  And he looks at me and he's just like,  I thought that was a coffee maker. "
353,0:28:17,0:28:22,SPEAKER 4," Dude, the way Jerma says that too  because he's just like, so matter of fact,  I thought it was a coffee maker. "
354,0:28:23,0:28:25,SPEAKER 2," Dude, he's a psychopath. "
355,0:28:25,0:28:26,SPEAKER 1, He's got it. 
356,0:28:26,0:28:40,SPEAKER 2," He's so funny.  I went to dinner with him after the Vegas event  because I was just in Vegas for a league event.  And he had ordered food, we're at this restaurant.  Steak, claskin, crab, claskin, lobster.  All the fucking foods. "
357,0:28:40,0:28:42,SPEAKER 4," Classy, suppose.  And then it's the end of Rugrats. "
358,0:28:42,0:29:12,SPEAKER 2," He ordered like Alaskan King crab in lobster biz  and a bunch of food and at the end of the dinner  he goes, oh, bread.  And he just realized there was like bread  that they give at the start and he like reaches over for it  and he was doing this thing and I stared at him do this  for 20 minutes uninterrupted.  He'd pick a piece of bread, he'd rip off a small piece  and there was a butter tray.  He would scoop the butter and then use it as a knife  to spread on his bread.  And every time he would get a new piece  he'd be like, wow, this is great.  And you'd eat the whole piece.  He went through four pieces doing that. "
359,0:29:12,0:29:15,SPEAKER 3, He starts making little bread rings  and eating them off his fingers. 
360,0:29:15,0:29:17,SPEAKER 4, Was he being genuine? 
361,0:29:17,0:29:42,SPEAKER 2," Yeah, yeah, no one is looking at him except for me  and we're just, we're engaged in conversation.  And the dinner is over.  People have had a lot of food, everyone is full  but he's reaching very far to this bread  that's in the center to do this  and eventually I cut it and I'm like,  and I just grab it and I'm like, just take the butter out.  And he gets really embarrassed and I'm like,  you're using it as like a small knife.  He's like, what are you looking at me?  I'm doing it this delicious bread. "
362,0:29:43,0:30:07,SPEAKER 4," That is fucking great.  He was the same thing at the Shroomer Awards with coloring book.  Yeah, he not only was he just coloring.  He was like making cute.  He was pretending he was a psychopath.  He's like, I draw the sun now and then he drew his sun  in with a crayon and I was like, this guy's not,  well, at the time I was like, he's doing this for the bit.  That's great.  But now he, what do we get revealed to me  that Jeremy's just an insane guy? "
363,0:30:07,0:30:12,SPEAKER 2," Yeah, he's an insane human and I wish we could  shroom and show him.  Yeah, yeah, like that if I could "
364,0:30:12,0:30:15,SPEAKER 1," kind of get that himself.  Yeah, well, I'm like, I mean, for real. "
365,0:30:15,0:30:16,SPEAKER 2," I mean, for real. "
366,0:30:16,0:30:20,SPEAKER 4, You want to see Jeremy brushing his teeth  and like singing a little tune while he does. 
367,0:30:20,0:30:21,SPEAKER 1, You would be the man for the job. 
368,0:30:21,0:30:26,SPEAKER 3," Yeah, I want to give Jeremy a 500 milligram edible  and put him in a box. "
369,0:30:26,0:30:30,SPEAKER 4," Oh, so you just want him to see the demons  that created us? "
370,0:30:30,0:30:33,SPEAKER 1," Yeah, the room filled the room with clocks.  Yeah. "
371,0:30:35,0:30:36,SPEAKER 3, That also blood and teeth on them. 
372,0:30:36,0:30:58,SPEAKER 2," You just want to do something.  So I want to actually get a great idea.  I forget who, but they were like League of Legends  content that drives double lift.  He's like, I just want to get a bunch of league players  and then have them do like an in-house match.  All high.  And then we kept going where like maybe you do  like a mushroom version of it.  Then you do like the K-hole money match.  And it's like, this is amazing content. "
373,0:30:58,0:31:04,SPEAKER 4," K-hole five, you five, everyone just like  last hitting in lane until 40 minutes.  Just not interacting with each other. "
374,0:31:04,0:31:09,SPEAKER 2," And just like, they have all gone to their  separate bases and the creepers are finishing the game. "
375,0:31:09,0:31:10,SPEAKER 1, Yeah. 
376,0:31:12,0:31:16,SPEAKER 4," Okay, well, listen, dude.  Fucking you, you ruined our whole day. "
377,0:31:16,0:31:17,SPEAKER 2, Why? 
378,0:31:17,0:31:18,SPEAKER 1, You missed your flight. 
379,0:31:18,0:31:21,SPEAKER 4," You missed your flight.  You didn't, I think didn't you miss two flights? "
380,0:31:21,0:31:22,SPEAKER 2," No, I missed one. "
381,0:31:22,0:31:23,SPEAKER 1," Okay.  No, you missed two. "
382,0:31:23,0:31:24,SPEAKER 2," No, I missed one. "
383,0:31:24,0:31:26,SPEAKER 3, You missed your PJ to go there. 
384,0:31:26,0:31:28,SPEAKER 2," No, no, the PJ would have arrived later. "
385,0:31:28,0:31:30,SPEAKER 1," No, but you made the PJ wait for you. "
386,0:31:31,0:31:32,SPEAKER 2," Yeah, well, that's what PJ does. "
387,0:31:32,0:31:34,SPEAKER 1," No, no, that's correct. "
388,0:31:34,0:31:36,SPEAKER 2, Why did you do that? 
389,0:31:36,0:31:37,SPEAKER 1, Why did you do that? 
390,0:31:37,0:31:49,SPEAKER 2," Here's the first thing.  The first thing was the PJ there.  And it was leaving really early in the morning.  And so I just wanted to do a later flight  because I was supposed to be there at four for the event.  And I was like, yeah, if I get there by like two,  I'll be fine. "
391,0:31:49,0:31:50,SPEAKER 3," And it was leaving at 10, right? "
392,0:31:50,0:31:52,SPEAKER 2, It was leaving at nine. 
393,0:31:52,0:31:53,SPEAKER 4, And the morning and the four. 
394,0:31:53,0:31:55,SPEAKER 3, I hope I call that really early for a flight. 
395,0:31:55,0:31:58,SPEAKER 2, I think it's early because we would arrive by 10  to be there by two. 
396,0:31:59,0:32:01,SPEAKER 4, You're sitting there for four hours. 
397,0:32:01,0:32:07,SPEAKER 2, So I just ended up happening as we got there.  My hotel wasn't even ready.  And then they just ushered us to the thing. 
398,0:32:07,0:32:13,SPEAKER 4," Oh no, King Ludwig's hotel wasn't ready for his jacuzzi  and his fish slippers. "
399,0:32:13,0:32:25,SPEAKER 2," Amazon Crown is the one who created this event.  They were paid like fucking three to five million dollars.  I got paid 10k, which is what everyone else got paid.  They had the bread. "
400,0:32:25,0:32:38,SPEAKER 4," They could have had a lot of it got paid $10,000  to play video games with other famous people and Ms. Kiff.  That's crazy.  Wow, wow, poor little U bears, poor little guy. "
401,0:32:38,0:32:39,SPEAKER 2, You bring up a really good point slime. 
402,0:32:40,0:32:47,SPEAKER 4," It'll be okay.  Hey, you know what, you're right, you had a tough one  and I should have noticed that I'm sorry.  Yeah, I'm sorry. "
403,0:32:47,0:32:51,SPEAKER 2, I'm excited to spend the 10k repairing drywall  and getting a floor cleaned. 
404,0:32:52,0:32:53,SPEAKER 1, I cleaned the floor. 
405,0:32:53,0:32:55,SPEAKER 2, It's cleaner than before. 
406,0:32:55,0:33:00,SPEAKER 4," And it smells good.  It smells like flowers too.  Also, you bitch. "
407,0:33:00,0:33:03,SPEAKER 1, I doubled up in the wrong order. 
408,0:33:03,0:33:10,SPEAKER 4," You were, you were an Owen.  That was gross.  I was embarrassed.  I was like, that's my friend.  I need him to do better. "
409,0:33:10,0:33:25,SPEAKER 2," So we did the league event.  It was like a show match and it was,  it was double lift Tyler won on one squad.  And then the other squad had Yasuo and Voidboy.  Yasuo has quit playing league of legends  to gamble full time in Mexico.  He's a multi-multi-multi-multi-millionaire. "
410,0:33:25,0:33:27,SPEAKER 1, Why didn't they split them up? 
411,0:33:27,0:33:45,SPEAKER 2," And then, Voidboy took a mental break a year ago  and he's barely played league.  Like he started like a month ago.  Seating was insane.  I met the guy with Seating.  There never was like, you're dumb.  You're dumb, you're dumb.  And everyone expected my team to win.  And like the melee comparative is like,  it's fucking like mango in Zane on a team.  And then like, I don't know.  Cadoran and Aiden. "
412,0:33:45,0:33:48,SPEAKER 4," And hey, hey, don't fuck around. "
413,0:33:48,0:33:51,SPEAKER 1," And to be fair, Cadoran and Aiden  beats a lot of the other teams. "
414,0:33:51,0:33:52,SPEAKER 2, So the whole time? 
415,0:33:52,0:33:53,SPEAKER 1, Just not the best. 
416,0:33:53,0:33:57,SPEAKER 4," I usually I don't give him this, but god damn right.  Let's go. "
417,0:33:57,0:34:16,SPEAKER 2," The whole time we're in the pre-game room  and like I am the worst one at the event.  I am level 18 and just for everyone who doesn't play league,  you have to be level 30 to play ranked.  So I am not even a high enough level to play ranked.  I have to play unrated or against bots.  That's the only experience.  I played maybe 30 games in my life.  Into prep, I played three games with cutie. "
418,0:34:16,0:34:19,SPEAKER 4, It was very cute.  The night before they're just queuing together. 
419,0:34:19,0:34:28,SPEAKER 3," I can hear it coming through his headset.  Like, oh, good job, babe.  And then I leaned over to him and I said,  you're the only person playing league  that just heard that through their headset. "
420,0:34:28,0:34:29,SPEAKER 2, Can you strike so hard? 
421,0:34:30,0:34:32,SPEAKER 4, I was usually trying to carry your dumbass. 
422,0:34:32,0:35:12,SPEAKER 2," Well, no, just to be nice to me,  because I think every fiber in her body wanted to flame me.  And if I was not her boyfriend,  she would have been like, you are fucking throwing this game.  But she didn't do that.  She was like, you're doing great.  If I went one for 10 on hitting thresholds.  And that was all my prep.  But I was feeling really confident  because we were in the green room  and it's my whole team,  which was Ninja, Tyler, one,  double lift, a sap nap in myself.  And everyone's like, yeah, we're going to crush game one.  We're going to probably throw game two  so we can get a game three in there  and they're talking all this mess.  And I'm just in the backpack.  I'm Sora.  And I'm like, I'm like, okay, that sounds great.  And we get to our first game.  And we get kind of... "
423,0:35:12,0:35:16,SPEAKER 4, You were in Owen.  You ended Owen in the top 12. 
424,0:35:16,0:35:18,SPEAKER 2," We get kind of...  No, I didn't go on 12. "
425,0:35:18,0:35:19,SPEAKER 4, In the first game? 
426,0:35:19,0:35:22,SPEAKER 2," No.  First of all, Owen is not a bad thing when we were support. "
427,0:35:22,0:35:27,SPEAKER 4, I played thousands of hours in Dota.  I understand what that means.  But you still were in Owen. 
428,0:35:27,0:35:28,SPEAKER 2, I was 099. 
429,0:35:28,0:35:30,SPEAKER 3, Some girls prefer Owen. 
430,0:35:30,0:35:31,SPEAKER 1, Yeah. 
431,0:35:31,0:35:33,SPEAKER 4," Well, that makes me cool. "
432,0:35:34,0:35:35,SPEAKER 2, So we get stopped. 
433,0:35:35,0:35:36,SPEAKER 3, I'm like a grease statue. 
434,0:35:36,0:35:57,SPEAKER 2," And I just, I realized through the event,  Tyler won and double lift are so good at league  that they're so out of touch with people who are bad.  Because they're like talking about me while I'm there.  Like I'm not there.  They're like, okay, maybe he plays Yumi.  And then Tyler's like, there's no way he could do Yumi's  auto-cancel, alt.  And then double lifts like, yeah, you're right, he couldn't.  And they're going through characters. "
435,0:35:57,0:35:58,SPEAKER 1, Who could you? 
436,0:35:58,0:36:01,SPEAKER 2, I don't fucking know what they're talking about.  I know like eight characters. 
437,0:36:01,0:36:02,SPEAKER 3, That's why they're doing this. 
438,0:36:02,0:36:18,SPEAKER 2," And they're going through it all and they're like,  well, maybe he plays like Soraka.  And then they're like, yes, Soraka's brain dead.  Even a dog could play Soraka.  And then they're like, fine.  And so it's like a double of sex means he's like here.  And he sets up and he's like, this is Soraka.  She heals. "
439,0:36:18,0:36:19,SPEAKER 1," Yeah, yeah. "
440,0:36:19,0:36:23,SPEAKER 4, This is all part for the course when we did a battle pass.  Five other teams. 
441,0:36:23,0:36:39,SPEAKER 2," And so I learned Soraka in maybe 30 seconds before we had to play again.  We boot in.  And I don't know how the fuck to play this character.  And after like, I'm trying my best.  So like, after I die or something in a fight,  I'm like, what could I have done better?  And then Tyler's like, anything. "
442,0:36:40,0:36:42,SPEAKER 4," Dude, that is so funny. "
443,0:36:42,0:37:39,SPEAKER 2," And I'm like, bet bet.  And the whole time, I'm confused because I'm like,  why am I the variable, right?  There are amazing players on my team.  Miss Kiff is on their team.  He's about as bad as me.  And he's in the backpack.  Why can't I just be in the backpack?  Why am I the difference maker for a league win?  And then they realize they're like, okay, wait.  Support is probably the most important role.  Why are we having Ludwig do it?  Put him in the jungle.  Have him roam around in the camps.  Don't do shit all, right?  And so game three, this is what happens.  We lost the first two games as the best of three.  It's supposed to be over.  I go to Ninja, I say, because I'm kind of mad.  Because I'm like, this is embarrassing.  I say, hey, offer a $50,000 last second third match  that all goes to charity.  I'll pay for half of it if we lose.  And then just like, all right.  So he does it.  They accept.  And we have a new strat, which is, I'll just do it.  Miss Kiff does.  I just jungle.  And it was fucking easy.  We won.  We crushed.  It wasn't close. "
444,0:37:39,0:37:40,SPEAKER 1, Wow. 
445,0:37:40,0:37:43,SPEAKER 2, And that was it.  I was just able to sit in the backpack.  And it was a joy of something. 
446,0:37:43,0:37:44,SPEAKER 1," So they didn't, you're also them. "
447,0:37:44,0:37:47,SPEAKER 4, They didn't work around you being shit. 
448,0:37:47,0:37:48,SPEAKER 2," Yeah, they were just dumb. "
449,0:37:48,0:37:50,SPEAKER 4," Like they just, I know that yeah, they were dumb. "
450,0:37:50,0:37:51,SPEAKER 1," Yeah, they okay. "
451,0:37:51,0:37:59,SPEAKER 2," Tyler one has played 4,000 hours of league in the past two years.  If he has not recognized that I should not be playing support.  I could not have. "
452,0:37:59,0:38:00,SPEAKER 4, Interesting. 
453,0:38:00,0:38:04,SPEAKER 2, I'm not the guy who steps on the goes.  You know what guys?  I think I should switch to jungle. 
454,0:38:04,0:38:07,SPEAKER 4, Why weren't you on Mr. B's team?  He's your friend. 
455,0:38:07,0:38:13,SPEAKER 1, I think you could have booted up Blitzcrank.  I think you could have landed a couple hooks.  And you've been good. 
456,0:38:13,0:38:16,SPEAKER 2," No, this is, see, this is what they were saying.  It's like you could just figure it out. "
457,0:38:16,0:38:20,SPEAKER 1," Just fate.  Dude, it's a, it's a skillshot.  It's, you point and click. "
458,0:38:20,0:38:37,SPEAKER 2," You don't figure it out on your 31st game of league.  I think but I wasn't on Mr. B's team  because he called me to do this.  He's like, yo, let me do you want to play in my, in my event.  And I was like, sure.  And he's like, how good are you?  I was like, I'm terrible.  I played like 30 games lifetime.  And he's like, okay, I'll put you in Ninja's team.  So you could maybe throw and help me win.  Oh, so he wanted me to be on their team. "
459,0:38:37,0:38:38,SPEAKER 1," Okay, then inside job. "
460,0:38:38,0:38:41,SPEAKER 4, I did wonder that Mr. B's with double lift. 
461,0:38:41,0:38:47,SPEAKER 2," He was no, he was with the boy boy.  He was with the bad team.  That ended up technically winning.  But since we did that third match, there's always, "
462,0:38:48,0:38:49,SPEAKER 4," oh, it's a road game. "
463,0:38:49,0:38:51,SPEAKER 2," It leaves him guessing.  Yeah, we won the road game. "
464,0:38:51,0:38:52,SPEAKER 4, Road game. 
465,0:38:52,0:38:53,SPEAKER 3, That's hustle and a half. 
466,0:38:53,0:38:53,SPEAKER 1, I like that. 
467,0:38:53,0:38:56,SPEAKER 2," Made him pay 50k, which doesn't really hurt his bottom line. "
468,0:38:56,0:39:03,SPEAKER 4," That's pretty cool.  I think that that's okay.  Even though it was fun to make fun of you,  I was happy to see my friend play video games. "
469,0:39:03,0:39:05,SPEAKER 1," What, what happened today? "
470,0:39:06,0:39:15,SPEAKER 2," Well, okay, so then after the event ended,  we went to dinner with the,  it was hard German eat bread weird.  Yeah, I went to, I met Magnus Carlson for the first time. "
471,0:39:15,0:39:17,SPEAKER 1," Oh, you've never met him.  I never. "
472,0:39:17,0:39:18,SPEAKER 3," That was a big deal for you, right? "
473,0:39:18,0:39:26,SPEAKER 2," It was, yeah, so they were doing a poker game for 20k.  Originally, I was supposed to do it,  but I didn't realize it was streamed.  I was pretty fucking out of it.  And I didn't have 20k cash. "
474,0:39:26,0:39:27,SPEAKER 3, Stream kind of sucked. 
475,0:39:27,0:39:29,SPEAKER 2, I heard he had a shit ton of tech problems. 
476,0:39:29,0:39:30,SPEAKER 3," Dude, there was no one. "
477,0:39:30,0:39:32,SPEAKER 4, There was no audience awful.  Yeah. Oh gross. 
478,0:39:32,0:39:46,SPEAKER 2," They, so they, they start off the stream.  They didn't realize there's no audio  and there's a 15 minute delay.  So they waited 15 minutes of doing the stream  and then child was like, no audio.  On the first 30 seconds of it,  they try to fix it.  50 minutes passed, their fix didn't work. "
479,0:39:46,0:39:47,SPEAKER 3, Yeah. 
480,0:39:47,0:39:49,SPEAKER 2," So it took like 30, 45 minutes  to actually do anything. "
481,0:39:49,0:39:51,SPEAKER 4," Yeah, that's delayed based production. "
482,0:39:51,0:39:54,SPEAKER 3," We clicked out to be said,  this is the bad thing we left. "
483,0:39:54,0:39:56,SPEAKER 1, So they were watching it and left. 
484,0:39:56,0:40:01,SPEAKER 3, And we still want a respect for production.  So I can imagine children all just left. 
485,0:40:01,0:40:02,SPEAKER 1," Oh, yeah, yeah. "
486,0:40:02,0:40:02,SPEAKER 3, With no thought. 
487,0:40:02,0:40:06,SPEAKER 2," They were molding.  It was a bummer for about 10,  because I think there was like,  it would have been cool. "
488,0:40:06,0:40:09,SPEAKER 4, They should have taken the phones and no delay.  What are they doing? 
489,0:40:09,0:40:10,SPEAKER 1, Either way. 
